"Geographic Area Name (NAME)","2017 NAICS code (NAICS2017)","Meaning of NAICS code (NAICS2017_LABEL)","Meaning of Legal form of organization code (LFO_LABEL)","Meaning of Employment size of establishments code (EMPSZES_LABEL)","Year (YEAR)","Number of establishments (ESTAB)","Annual payroll ($1,000) (PAYANN)","First-quarter payroll ($1,000) (PAYQTR1)","Number of employees (EMP)"
"Kansas","722511","Full-service restaurants","Partnerships","All establishments","2018","538","205,217","48,672","12,481"
"Kansas","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2018","153","7,790","649","203"
"Kansas","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2018","78","6,529","1,364","523"
"Kansas","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2018","100","19,007","4,438","1,337"
"Kansas","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2018","128","59,172","14,866","4,114"
"Kansas","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2018","64","71,717","17,469","4,214"
"Kansas","722511","Full-service restaurants","Partnerships","Establishments with 100 to 249 employees","2018","14","27,739","7,202","1,686"
"Kentucky","722511","Full-service restaurants","All establishments","All establishments","2018","2,823","1,139,774","268,319","69,887"
"Kentucky","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2018","626","36,632","3,703","967"
"Kentucky","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2018","452","45,536","11,208","3,115"
"Kentucky","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2018","588","131,095","31,290","8,200"
"Kentucky","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2018","724","358,354","85,615","22,938"
"Kentucky","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2018","340","375,319","89,767","23,106"
"Kentucky","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2018","93","192,838","46,736","11,561"
"Kentucky","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2018","634","406,806","97,804","24,405"
"Kentucky","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2018","96","4,542","797","189"
"Kentucky","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2018","84","9,975","2,460","591"
"Kentucky","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2018","102","29,057","6,695","1,518"
"Kentucky","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2018","141","88,305","20,833","5,173"
"Kentucky","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2018","156","171,568","42,270","10,619"
"Kentucky","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2018","55","103,359","24,749","6,315"
"Kentucky","722511","Full-service restaurants","S-corporations ","All establishments","2018","1,190","415,578","98,118","25,424"
"Kentucky","722511","Full-service restaurants","S-corporations ","Establishments with less than 5 employees","2018","208","13,185","1,725","365"
"Kentucky","722511","Full-service restaurants","S-corporations ","Establishments with 5 to 9 employees","2018","190","21,969","5,331","1,317"
"Kentucky","722511","Full-service restaurants","S-corporations ","Establishments with 10 to 19 employees","2018","310","69,968","16,838","4,269"
"Kentucky","722511","Full-service restaurants","S-corporations ","Establishments with 20 to 49 employees","2018","377","173,922","41,808","11,256"
"Kentucky","722511","Full-service restaurants","S-corporations ","Establishments with 50 to 99 employees","2018","88","92,317","21,405","5,749"
"Kentucky","722511","Full-service restaurants","S-corporations ","Establishments with 100 to 249 employees","2018","17","44,217","11,011","2,468"
"Kentucky","722511","Full-service restaurants","Individual proprietorships","All establishments","2018","434","77,304","17,133","5,525"
"Kentucky","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2018","175","8,670","668","259"
"Kentucky","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2018","101","7,746","1,895","674"
"Kentucky","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2018","82","12,807","3,132","1,080"
"Kentucky","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2018","50","20,582","4,730","1,525"
"Kentucky","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2018","23","22,848","5,515","1,636"
"Kentucky","722511","Full-service restaurants","Individual proprietorships","Establishments with 100 to 249 employees","2018","3","4,651","1,193","351"
"Kentucky","722511","Full-service restaurants","Partnerships","All establishments","2018","558","234,765","54,147","14,278"
"Kentucky","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2018","145","9,706","496","149"
"Kentucky","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2018","76","5,697","1,488","526"
"Kentucky","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2018","94","19,263","4,625","1,333"
"Kentucky","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2018","154","73,513","17,828","4,890"
"Kentucky","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2018","71","85,975","19,927","4,953"
"Kentucky","722511","Full-service restaurants","Partnerships","Establishments with 100 to 249 employees","2018","18","40,611","9,783","2,427"
"Kentucky","722511","Full-service restaurants","Non-profit","All establishments","2018","3","963","256","84"
"Kentucky","722511","Full-service restaurants","Other noncorporate legal forms of organization","All establishments","2018","4","4,358","861","171"
"Louisiana","722511","Full-service restaurants","All establishments","All establishments","2018","3,020","1,395,478","338,562","74,547"
"Louisiana","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2018","669","47,246","4,444","1,007"
"Louisiana","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2018","436","49,160","11,880","2,973"
"Louisiana","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2018","620","144,568","35,624","8,770"
"Louisiana","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2018","897","500,110","124,506","28,434"
"Louisiana","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2018","314","389,832","97,011","21,574"
"Louisiana","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2018","82","235,857","57,827","10,902"
"Louisiana","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2018","602","332,856","80,954","19,498"
"Louisiana","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2018","93","6,760","842","181"
"Louisiana","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2018","73","8,672","1,888","495"
"Louisiana","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2018","106","23,175","5,679","1,489"
"Louisiana","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2018","206","117,163","28,691","7,151"
"Louisiana","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2018","99","118,881","29,868","7,005"
"Louisiana","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2018","25","58,205","13,986","3,177"
"Louisiana","722511","Full-service restaurants","S-corporations ","All establishments","2018","1,141","571,949","140,597","28,783"
