"Geographic Area Name (NAME)","2017 NAICS code (NAICS2017)","Meaning of NAICS Code (NAICS2017_LABEL)","Meaning of Legal form of organization code (LFO_LABEL)","Meaning of Employment size of establishments code (EMPSZES_LABEL)","Year (YEAR)","Number of establishments (ESTAB)","Annual payroll ($1,000) (PAYANN)","First-quarter payroll ($1,000) (PAYQTR1)","Number of employees (EMP)"
"Illinois","722511","Full-service restaurants","Individual proprietorships","All establishments","2022","863","265,108","52,627","11,522"
"Illinois","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2022","357","26,119","2,268","564"
"Illinois","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2022","170","20,011","4,591","1,125"
"Illinois","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2022","135","36,587","8,262","1,889"
"Illinois","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2022","158","97,593","21,535","4,657"
"Illinois","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2022","36","55,048","11,229","2,333"
"Illinois","722511","Full-service restaurants","Individual proprietorships","Establishments with 100 to 249 employees","2022","7","29,750","4,742","954"
"Illinois","722511","Full-service restaurants","Partnerships","All establishments","2022","1,663","1,320,183","260,278","39,354"
"Illinois","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2022","399","54,389","2,836","475"
"Illinois","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2022","248","41,645","9,060","1,652"
"Illinois","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2022","323","108,374","24,140","4,485"
"Illinois","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2022","487","446,900","92,437","15,214"
"Illinois","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2022","159","374,619","73,537","10,869"
"Illinois","722511","Full-service restaurants","Partnerships","Establishments with 100 to 249 employees","2022","45","269,389","53,517","6,096"
"Illinois","722511","Full-service restaurants","Non-profit","All establishments","2022","3","316","8","6"
"Illinois","722511","Full-service restaurants","Non-profit","Establishments with less than 5 employees","2022","3","316","8","6"
"Illinois","722511","Full-service restaurants","Other noncorporate legal forms of organization","All establishments","2022","5","1,032","248","73"
"Indiana","722511","Full-service restaurants","All establishments","All establishments","2022","4,862","2,288,696","524,464","106,744"
"Indiana","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2022","1,117","83,408","9,778","1,695"
"Indiana","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2022","774","103,411","24,635","5,203"
"Indiana","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2022","1,087","322,132","74,252","15,176"
"Indiana","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2022","1,349","883,587","203,344","41,780"
"Indiana","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2022","437","624,203","145,409","29,949"
"Indiana","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2022","98","271,955","67,046","12,941"
"Indiana","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2022","1,031","682,747","163,000","30,966"
"Indiana","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2022","192","14,200","2,313","353"
"Indiana","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2022","143","20,639","5,010","936"
"Indiana","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2022","209","64,966","15,554","2,938"
"Indiana","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2022","268","204,969","48,625","8,745"
"Indiana","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2022","174","261,909","63,555","12,281"
"Indiana","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2022","45","116,064","27,943","5,713"
"Indiana","722511","Full-service restaurants","S-corporations","All establishments","2022","2,345","1,038,477","233,151","47,933"
"Indiana","722511","Full-service restaurants","S-corporations","Establishments with less than 5 employees","2022","449","38,804","4,658","704"
"Indiana","722511","Full-service restaurants","S-corporations","Establishments with 5 to 9 employees","2022","369","53,685","12,556","2,538"
"Indiana","722511","Full-service restaurants","S-corporations","Establishments with 10 to 19 employees","2022","619","190,697","43,787","8,730"
"Indiana","722511","Full-service restaurants","S-corporations","Establishments with 20 to 49 employees","2022","730","454,806","103,875","22,038"
"Indiana","722511","Full-service restaurants","S-corporations","Establishments with 50 to 99 employees","2022","149","204,284","45,599","9,750"
"Indiana","722511","Full-service restaurants","S-corporations","Establishments with 100 to 249 employees","2022","29","96,201","22,676","4,173"
"Indiana","722511","Full-service restaurants","Individual proprietorships","All establishments","2022","557","140,389","32,012","7,542"
"Indiana","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2022","218","9,506","1,405","339"
"Indiana","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2022","129","13,037","2,986","832"
"Indiana","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2022","74","16,555","3,801","979"
"Indiana","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2022","106","56,657","13,305","3,204"
"Indiana","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2022","28","37,872","8,269","1,941"
"Indiana","722511","Full-service restaurants","Partnerships","All establishments","2022","922","423,926","95,604","20,201"
"Indiana","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2022","257","20,882","1,401","298"
"Indiana","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2022","130","15,818","4,030","879"
"Indiana","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2022","183","49,152","10,937","2,491"
"Indiana","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2022","244","165,008","37,069","7,748"
"Indiana","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2022","86","120,138","27,986","5,977"
"Indiana","722511","Full-service restaurants","Partnerships","Establishments with 100 to 249 employees","2022","22","52,928","14,181","2,808"
"Indiana","722511","Full-service restaurants","Non-profit","All establishments","2022","6","1,010","227","57"
"Indiana","722511","Full-service restaurants","Non-profit","Establishments with 5 to 9 employees","2022","3","232","53","18"
"Iowa","722511","Full-service restaurants","All establishments","All establishments","2022","2,452","886,888","200,588","44,641"
"Iowa","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2022","622","38,351","4,369","967"
"Iowa","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2022","465","53,866","12,511","3,170"
"Iowa","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2022","592","150,606","34,735","8,302"
