"Geographic Area Name (NAME)","2017 NAICS code (NAICS2017)","Meaning of NAICS Code (NAICS2017_LABEL)","Meaning of Legal form of organization code (LFO_LABEL)","Meaning of Employment size of establishments code (EMPSZES_LABEL)","Year (YEAR)","Number of establishments (ESTAB)","Annual payroll ($1,000) (PAYANN)","First-quarter payroll ($1,000) (PAYQTR1)","Number of employees (EMP)"
"Kentucky","722511","Full-service restaurants","S-corporations","Establishments with 20 to 49 employees","2021","316","195,193","40,530","9,336"
"Kentucky","722511","Full-service restaurants","S-corporations","Establishments with 50 to 99 employees","2021","51","70,071","14,848","3,267"
"Kentucky","722511","Full-service restaurants","S-corporations","Establishments with 100 to 249 employees","2021","17","46,571","10,850","2,522"
"Kentucky","722511","Full-service restaurants","Individual proprietorships","All establishments","2021","408","82,948","17,375","4,685"
"Kentucky","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2021","168","6,664","992","304"
"Kentucky","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2021","94","9,199","1,982","642"
"Kentucky","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2021","72","16,488","3,321","1,022"
"Kentucky","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2021","58","29,832","6,430","1,633"
"Kentucky","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2021","16","20,765","4,650","1,084"
"Kentucky","722511","Full-service restaurants","Partnerships","All establishments","2021","533","255,293","47,758","11,229"
"Kentucky","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2021","167","20,454","922","209"
"Kentucky","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2021","80","9,859","1,939","572"
"Kentucky","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2021","93","26,094","5,135","1,311"
"Kentucky","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2021","130","84,297","17,390","4,144"
"Kentucky","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2021","51","76,830","15,322","3,418"
"Kentucky","722511","Full-service restaurants","Partnerships","Establishments with 100 to 249 employees","2021","12","37,759","7,050","1,575"
"Kentucky","722511","Full-service restaurants","Non-profit","All establishments","2021","6","1,400","323","90"
"Kentucky","722511","Full-service restaurants","Non-profit","Establishments with less than 5 employees","2021","4","274","41","6"
"Louisiana","722511","Full-service restaurants","All establishments","All establishments","2021","2,954","1,387,442","298,127","61,928"
"Louisiana","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2021","690","54,968","6,205","1,116"
"Louisiana","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2021","480","71,392","15,482","3,271"
"Louisiana","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2021","672","195,925","45,416","9,569"
"Louisiana","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2021","816","552,735","121,524","25,303"
"Louisiana","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2021","247","376,782","80,000","16,409"
"Louisiana","722511","Full-service restaurants","All establishments","Establishments with 100 to 249 employees","2021","48","123,238","27,269","5,878"
"Louisiana","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2021","557","321,178","70,404","14,828"
"Louisiana","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with less than 5 employees","2021","99","7,530","972","182"
"Louisiana","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 5 to 9 employees","2021","91","13,385","2,946","631"
"Louisiana","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 10 to 19 employees","2021","111","34,363","8,604","1,755"
"Louisiana","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 20 to 49 employees","2021","161","114,183","25,580","5,123"
"Louisiana","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 50 to 99 employees","2021","83","121,341","25,615","5,696"
"Louisiana","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","Establishments with 100 to 249 employees","2021","12","30,376","6,687","1,441"
"Louisiana","722511","Full-service restaurants","S-corporations","All establishments","2021","1,176","593,081","129,630","25,274"
"Louisiana","722511","Full-service restaurants","S-corporations","Establishments with less than 5 employees","2021","225","19,037","2,643","407"
"Louisiana","722511","Full-service restaurants","S-corporations","Establishments with 5 to 9 employees","2021","176","29,796","6,487","1,179"
"Louisiana","722511","Full-service restaurants","S-corporations","Establishments with 10 to 19 employees","2021","308","93,208","21,038","4,328"
"Louisiana","722511","Full-service restaurants","S-corporations","Establishments with 20 to 49 employees","2021","352","239,158","52,893","10,521"
"Louisiana","722511","Full-service restaurants","S-corporations","Establishments with 50 to 99 employees","2021","92","145,196","31,447","5,898"
"Louisiana","722511","Full-service restaurants","S-corporations","Establishments with 100 to 249 employees","2021","23","66,686","15,122","2,941"
"Louisiana","722511","Full-service restaurants","Individual proprietorships","All establishments","2021","372","70,119","15,618","4,192"
"Louisiana","722511","Full-service restaurants","Individual proprietorships","Establishments with less than 5 employees","2021","144","7,293","1,003","228"
"Louisiana","722511","Full-service restaurants","Individual proprietorships","Establishments with 5 to 9 employees","2021","72","8,122","1,867","496"
"Louisiana","722511","Full-service restaurants","Individual proprietorships","Establishments with 10 to 19 employees","2021","89","17,283","4,130","1,179"
"Louisiana","722511","Full-service restaurants","Individual proprietorships","Establishments with 20 to 49 employees","2021","59","28,795","6,847","1,833"
"Louisiana","722511","Full-service restaurants","Individual proprietorships","Establishments with 50 to 99 employees","2021","8","8,626","1,771","456"
"Louisiana","722511","Full-service restaurants","Partnerships","All establishments","2021","841","399,929","81,752","17,526"
"Louisiana","722511","Full-service restaurants","Partnerships","Establishments with less than 5 employees","2021","219","21,096","1,587","299"
"Louisiana","722511","Full-service restaurants","Partnerships","Establishments with 5 to 9 employees","2021","140","20,017","4,163","959"
"Louisiana","722511","Full-service restaurants","Partnerships","Establishments with 10 to 19 employees","2021","163","50,846","11,588","2,296"
"Louisiana","722511","Full-service restaurants","Partnerships","Establishments with 20 to 49 employees","2021","242","168,521","35,744","7,782"
"Louisiana","722511","Full-service restaurants","Partnerships","Establishments with 50 to 99 employees","2021","63","100,871","20,979","4,312"
"Louisiana","722511","Full-service restaurants","Partnerships","Establishments with 100 to 249 employees","2021","13","26,176","5,460","1,496"
"Louisiana","722511","Full-service restaurants","Non-profit","All establishments","2021","6","3,126","723","108"
"Maine","722511","Full-service restaurants","All establishments","All establishments","2021","1,415","612,289","92,956","17,220"
"Maine","722511","Full-service restaurants","All establishments","Establishments with less than 5 employees","2021","530","94,319","3,994","704"
"Maine","722511","Full-service restaurants","All establishments","Establishments with 5 to 9 employees","2021","274","69,252","10,072","1,870"
"Maine","722511","Full-service restaurants","All establishments","Establishments with 10 to 19 employees","2021","342","154,131","25,676","4,721"
"Maine","722511","Full-service restaurants","All establishments","Establishments with 20 to 49 employees","2021","222","203,640","36,825","6,735"
"Maine","722511","Full-service restaurants","All establishments","Establishments with 50 to 99 employees","2021","45","87,566","15,548","2,936"
"Maine","722511","Full-service restaurants","C-corporations and other corporate legal forms of organization","All establishments","2021","184","105,185","18,762","3,533"
